timestamps,X,Y,Z,IR,RED
296.0568,-0.168137,-0.096078,0.953775,120478,98885
296.1036,-0.173141,-0.095077,0.95978,120408,98973
296.1504,-0.16013,-0.097079,0.953775,120463,99021
296.1972,-0.174141,-0.09808,0.933759,120561,99070
296.244,-0.165134,-0.096078,0.958779,120858,99173
296.2908,-0.157128,-0.099081,0.97279,120812,99204
296.3376,-0.158128,-0.09808,0.970789,120839,99213
296.3844,-0.166135,-0.094076,0.960781,120935,99254
296.4312,-0.159129,-0.092075,0.946769,121091,99272
296.478,-0.156127,-0.097079,0.944768,121207,99378
296.5248,-0.157128,-0.099081,0.978795,121388,99426
296.5716,-0.163133,-0.096078,0.968787,121597,99432
296.6184,-0.165134,-0.101082,0.969788,121667,99435
296.6652,-0.169137,-0.099081,0.973791,121637,99525
296.712,-0.17214,-0.09808,0.958779,121628,99235
296.7588,-0.163133,-0.09808,0.968787,120642,99011
296.8056,-0.159129,-0.093076,0.978795,120411,98958
296.8524,-0.16013,-0.093076,0.966785,120481,99042
296.8992,-0.169137,-0.097079,0.952774,120592,99097
296.946,-0.174141,-0.099081,0.939764,120691,99139
296.9928,-0.163133,-0.093076,0.968787,120897,99164
297.0396,-0.165134,-0.094076,0.954776,120967,99171
297.0864,-0.167136,-0.101082,0.963783,120922,99222
297.1332,-0.158128,-0.097079,0.967786,120934,99268
297.18,-0.164133,-0.095077,0.961781,121335,99418
297.2268,-0.151123,-0.094076,0.949772,121505,99474
297.2736,-0.164133,-0.094076,0.966785,121630,99545
297.3204,-0.161131,-0.095077,0.965785,121802,99599
297.3672,-0.165134,-0.094076,0.983799,121817,99614
297.414,-0.180146,-0.099081,0.956777,121920,99654
297.4608,-0.170138,-0.097079,0.961781,122070,99738
297.5076,-0.169137,-0.095077,0.969788,122146,99443
297.5544,-0.169137,-0.097079,0.963783,120998,99023
297.6012,-0.16013,-0.094076,0.97279,120530,99022
297.648,-0.162132,-0.095077,0.963783,120816,99143
297.6948,-0.159129,-0.095077,0.963783,120967,99228
297.7416,-0.154125,-0.093076,0.974792,121122,99322
297.7884,-0.164133,-0.097079,0.962782,121118,99306
297.8352,-0.170138,-0.107087,0.949772,121062,99296
297.882,-0.16013,-0.097079,0.950773,121107,99315
297.9288,-0.156127,-0.090073,0.964784,121313,99320
297.9756,-0.165134,-0.09808,0.974792,121507,99441
298.0224,-0.157128,-0.102083,0.958779,121706,99539
298.0692,-0.167136,-0.095077,0.963783,121854,99645
298.116,-0.163133,-0.093076,0.958779,122043,99732
298.1628,-0.158128,-0.093076,0.949772,122189,99740
298.2096,-0.168137,-0.100081,0.943767,122321,99675
298.2564,-0.155126,-0.094076,0.95978,121412,99183
298.3032,-0.173141,-0.09808,0.936761,120641,99023
298.35,-0.164133,-0.095077,0.940764,120586,99113
298.3968,-0.166135,-0.09808,0.94777,120764,99219
298.4436,-0.166135,-0.097079,0.960781,120924,99225
298.4904,-0.161131,-0.097079,0.969788,121049,99310
298.5372,-0.144117,-0.093076,0.985801,121214,99381
298.584,-0.16013,-0.096078,0.960781,121175,99341
298.6308,-0.151123,-0.091074,0.979796,121271,99432
298.6776,-0.157128,-0.094076,0.967786,121480,99537
298.7244,-0.142115,-0.094076,0.981798,121754,99653
298.7712,-0.162132,-0.087071,0.978795,121971,99652
298.818,-0.164133,-0.093076,0.94777,122042,99734
298.8648,-0.159129,-0.099081,0.944768,122206,99724
298.9116,-0.17214,-0.09808,0.946769,122218,99808
298.9584,-0.158128,-0.094076,0.970789,122379,99762
299.0052,-0.158128,-0.093076,0.97279,121532,99192
299.052,-0.161131,-0.097079,0.963783,120672,99154
299.0988,-0.168137,-0.099081,0.951773,120824,99255
299.1456,-0.164133,-0.096078,0.961781,121003,99291
299.1924,-0.167136,-0.094076,0.958779,121189,99363
299.2392,-0.163133,-0.091074,0.961781,121214,99364
299.286,-0.167136,-0.093076,0.955777,121173,99344
299.3328,-0.156127,-0.091074,0.964784,121170,99341
299.3796,-0.157128,-0.089072,0.967786,121369,99385
299.4264,-0.159129,-0.094076,0.954776,121582,99487
299.4732,-0.167136,-0.095077,0.97179,121791,99608
299.52,-0.161131,-0.100081,0.964784,122141,99773
299.5668,-0.164133,-0.101082,0.961781,122250,99794
299.6136,-0.163133,-0.096078,0.957778,122364,99829
299.6604,-0.164133,-0.101082,0.94777,122376,99696
299.7072,-0.157128,-0.102083,0.958779,121316,99179
299.754,-0.162132,-0.101082,0.956777,120649,99070
299.8008,-0.173141,-0.101082,0.949772,120671,99098
299.8476,-0.152124,-0.095077,0.963783,120860,99201
299.8944,-0.177144,-0.100081,0.920748,120934,99277
299.9412,-0.169137,-0.100081,0.951773,121056,99399
299.988,-0.164133,-0.095077,0.963783,121227,99368
300.0348,-0.146119,-0.092075,0.97179,121284,99388
300.0816,-0.157128,-0.102083,0.951773,121347,99469
300.1284,-0.16013,-0.096078,0.963783,121608,99561
300.1752,-0.159129,-0.093076,0.977794,121856,99609
300.222,-0.162132,-0.095077,0.963783,122074,99710
300.2688,-0.156127,-0.095077,0.97179,122223,99763
300.3156,-0.168137,-0.103084,0.934759,122229,99825
300.3624,-0.152124,-0.095077,0.953775,122355,99843
300.4092,-0.157128,-0.091074,0.966785,122495,99870
300.456,-0.158128,-0.097079,0.962782,120791,99103
300.5028,-0.159129,-0.099081,0.960781,120604,99198
300.5496,-0.158128,-0.095077,0.970789,120806,99232
300.5964,-0.165134,-0.093076,0.963783,120966,99323
300.6432,-0.159129,-0.095077,0.958779,121167,99325
300.69,-0.163133,-0.09808,0.941765,121353,99406
300.7368,-0.162132,-0.093076,0.957778,121301,99435
300.7836,-0.159129,-0.090073,0.97179,121225,99364
300.8304,-0.167136,-0.095077,0.948771,121276,99429
300.8772,-0.163133,-0.099081,0.963783,121480,99456
300.924,-0.166135,-0.096078,0.958779,122002,99766
300.9708,-0.170138,-0.105085,0.95978,122153,99768
301.0176,-0.146119,-0.092075,0.988803,122186,99808
301.0644,-0.164133,-0.095077,0.957778,122332,99867
301.1112,-0.163133,-0.096078,0.956777,122457,99869
301.158,-0.174141,-0.095077,0.950773,122060,99428
301.2048,-0.162132,-0.095077,0.963783,120811,99119
301.2516,-0.166135,-0.089072,0.946769,120559,99120
301.2984,-0.167136,-0.097079,0.957778,120741,99252
301.3452,-0.16013,-0.09808,0.968787,120938,99297
301.392,-0.168137,-0.093076,0.957778,121308,99388
301.4388,-0.165134,-0.096078,0.958779,121194,99362
301.4856,-0.159129,-0.08607,0.974792,121129,99352
301.5324,-0.170138,-0.093076,0.951773,121274,99438
301.5792,-0.165134,-0.096078,0.961781,121408,99532
301.626,-0.153124,-0.093076,0.993808,121704,99613
301.6728,-0.171139,-0.09808,0.962782,121946,99643
301.7196,-0.171139,-0.101082,0.956777,121993,99734
301.7664,-0.173141,-0.102083,0.934759,122121,99767
301.8132,-0.159129,-0.095077,0.968787,122183,99836
301.86,-0.162132,-0.094076,0.95978,120964,99158
301.9068,-0.159129,-0.092075,0.952774,120527,99122
301.9536,-0.164133,-0.094076,0.982799,120601,99157
302.0004,-0.154125,-0.094076,0.965785,120753,99229
302.0472,-0.166135,-0.095077,0.960781,120881,99283
302.094,-0.166135,-0.088072,0.958779,121063,99375
302.1408,-0.173141,-0.097079,0.945768,121140,99329
302.1876,-0.171139,-0.095077,0.943767,121145,99287
302.2344,-0.167136,-0.096078,0.958779,121131,99323
302.2812,-0.180146,-0.099081,0.942766,121177,99450
302.328,-0.162132,-0.094076,0.95978,121680,99605
302.3748,-0.16013,-0.102083,0.973791,121805,99664
302.4216,-0.159129,-0.095077,0.963783,121898,99703
302.4684,-0.152124,-0.091074,0.983799,122033,99678
302.5152,-0.162132,-0.093076,0.94777,122180,99734
302.562,-0.165134,-0.09808,0.936761,121886,99430
302.6088,-0.156127,-0.095077,0.968787,120852,99058
302.6556,-0.165134,-0.094076,0.949772,120398,99067
302.7024,-0.161131,-0.101082,0.952774,120556,99076
302.7492,-0.16013,-0.09808,0.953775,120741,99160
302.796,-0.165134,-0.097079,0.960781,121012,99317
302.8428,-0.169137,-0.100081,0.957778,120946,99283
302.8896,-0.166135,-0.095077,0.983799,120914,99283
302.9364,-0.17214,-0.094076,0.958779,120974,99326
302.9832,-0.164133,-0.092075,0.965785,121134,99394
303.03,-0.16013,-0.093076,0.963783,121408,99444
303.0768,-0.176143,-0.106086,0.961781,121598,99577
303.1236,-0.171139,-0.103084,0.94777,121723,99595
303.1704,-0.164133,-0.094076,0.939764,121785,99629
303.2172,-0.161131,-0.093076,0.948771,121875,99672
303.264,-0.161131,-0.096078,0.962782,121650,99301
303.3108,-0.164133,-0.099081,0.965785,120622,99027
303.3576,-0.165134,-0.100081,0.93576,120417,98999
303.4044,-0.162132,-0.103084,0.942766,120512,99097
303.4512,-0.167136,-0.097079,0.953775,120651,99179
303.498,-0.167136,-0.095077,0.957778,120772,99167
303.5448,-0.170138,-0.106086,0.945768,120924,99259
303.5916,-0.159129,-0.096078,0.955777,120947,99277
303.6384,-0.163133,-0.09808,0.957778,120926,99224
303.6852,-0.173141,-0.097079,0.950773,120916,99277
303.732,-0.161131,-0.097079,0.962782,121326,99440
303.7788,-0.164133,-0.097079,0.94777,121550,99483
303.8256,-0.169137,-0.096078,0.969788,121596,99615
303.8724,-0.170138,-0.103084,0.961781,121683,99634
303.9192,-0.167136,-0.099081,0.94777,121763,99644
303.966,-0.16013,-0.094076,0.949772,121909,99605
304.0128,-0.152124,-0.094076,0.981798,121681,99267
304.0596,-0.156127,-0.094076,0.957778,120591,98999
304.1064,-0.159129,-0.094076,0.958779,120334,98952
304.1532,-0.149121,-0.093076,0.97279,120415,98999
304.2,-0.16013,-0.099081,0.966785,120768,99213
304.2468,-0.156127,-0.094076,0.977794,120845,99211
304.2936,-0.14712,-0.100081,0.991806,120760,99236
304.3404,-0.151123,-0.095077,0.975793,120803,99235
304.3872,-0.146119,-0.088072,0.964784,120914,99265
304.434,-0.153124,-0.093076,0.986802,121032,99389
304.4808,-0.167136,-0.096078,0.961781,121294,99469
304.5276,-0.169137,-0.095077,0.956777,121427,99475
304.5744,-0.169137,-0.091074,0.958779,121463,99510
304.6212,-0.155126,-0.090073,0.968787,121538,99550
304.668,-0.16013,-0.096078,0.963783,121227,99143
304.7148,-0.156127,-0.094076,0.987803,120326,98928
304.7616,-0.175142,-0.107087,0.949772,120173,98958
304.8084,-0.158128,-0.09808,0.962782,120286,99040
304.8552,-0.171139,-0.109089,0.937762,120447,99095
304.902,-0.167136,-0.097079,0.954776,120541,99082
304.9488,-0.165134,-0.097079,0.956777,120720,99123
304.9956,-0.166135,-0.092075,0.958779,120751,99113
305.0424,-0.170138,-0.094076,0.964784,120653,99159
305.0892,-0.167136,-0.09808,0.953775,120747,99167
305.136,-0.164133,-0.09808,0.960781,121105,99388
305.1828,-0.167136,-0.096078,0.973791,121306,99365
305.2296,-0.14712,-0.094076,0.992807,121420,99433
305.2764,-0.14812,-0.096078,0.978795,121474,99439
305.3232,-0.145118,-0.092075,1.006818,121517,99519
305.37,-0.155126,-0.092075,0.985801,121639,99543
305.4168,-0.161131,-0.094076,0.973791,121454,99253
305.4636,-0.166135,-0.097079,0.944768,120446,98927
305.5104,-0.164133,-0.097079,0.951773,120114,98883
305.5572,-0.151123,-0.094076,0.966785,120157,98934
305.604,-0.159129,-0.095077,0.962782,120455,99012
305.6508,-0.170138,-0.100081,0.951773,120551,99094
305.6976,-0.153124,-0.096078,0.95978,120534,99055
305.7444,-0.157128,-0.096078,0.963783,120599,99053
305.7912,-0.154125,-0.092075,0.982799,120614,99124
305.838,-0.150122,-0.08607,0.985801,120703,99198
305.8848,-0.144117,-0.087071,0.975793,120932,99296
305.9316,-0.155126,-0.088072,0.980797,121064,99330
305.9784,-0.163133,-0.092075,0.981798,121263,99387
306.0252,-0.153124,-0.093076,0.988803,121330,99455
306.072,-0.157128,-0.091074,0.95978,121603,99479
306.1188,-0.154125,-0.09808,0.973791,121679,99443
306.1656,-0.163133,-0.103084,0.929755,120828,98971
306.2124,-0.14712,-0.091074,0.980797,120163,98885
306.2592,-0.157128,-0.09808,0.978795,120123,98855
306.306,-0.164133,-0.102083,0.957778,120197,98959
306.3528,-0.16013,-0.096078,0.969788,120378,98950
306.3996,-0.163133,-0.096078,0.933759,120478,99014
306.4464,-0.159129,-0.096078,0.921749,120638,99096
306.4932,-0.155126,-0.103084,0.946769,120578,99042
306.54,-0.161131,-0.095077,0.963783,120763,99212
306.5868,-0.157128,-0.093076,0.967786,120988,99292
306.6336,-0.150122,-0.096078,0.977794,121160,99393
306.6804,-0.150122,-0.094076,0.961781,121331,99391
306.7272,-0.158128,-0.095077,0.95978,121404,99427
306.774,-0.158128,-0.094076,0.97279,121478,99419
306.8208,-0.168137,-0.095077,0.960781,121504,99486
306.8676,-0.173141,-0.094076,0.958779,121670,99558
306.9144,-0.155126,-0.093076,0.962782,121489,99179
306.9612,-0.168137,-0.09808,0.941765,120361,98873
307.008,-0.159129,-0.095077,0.965785,120278,98971
307.0548,-0.161131,-0.093076,0.960781,120406,99046
307.1016,-0.154125,-0.092075,0.974792,120566,99019
307.1484,-0.156127,-0.088072,0.960781,120735,99049
307.1952,-0.150122,-0.090073,0.97279,120694,99054
307.242,-0.164133,-0.096078,0.963783,120621,99112
307.2888,-0.166135,-0.097079,0.954776,120683,99164
307.3356,-0.173141,-0.097079,0.939764,120843,99181
307.3824,-0.161131,-0.097079,0.954776,121029,99320
307.4292,-0.151123,-0.096078,0.968787,121214,99391
307.476,-0.163133,-0.097079,0.965785,121505,99431
307.5228,-0.151123,-0.100081,0.946769,121565,99503
307.5696,-0.154125,-0.089072,0.956777,121668,99417
307.6164,-0.146119,-0.092075,0.963783,120881,98938
307.6632,-0.167136,-0.095077,0.967786,120235,98801
307.71,-0.167136,-0.099081,0.948771,120073,98870
307.7568,-0.159129,-0.097079,0.951773,120269,98987
307.8036,-0.173141,-0.097079,0.942766,120432,98945
307.8504,-0.166135,-0.094076,0.953775,120469,99044
307.8972,-0.169137,-0.101082,0.950773,120713,99070
307.944,-0.162132,-0.092075,0.95978,120648,99091
307.9908,-0.163133,-0.097079,0.963783,120777,99111
308.0376,-0.169137,-0.09808,0.963783,120921,99286
308.0844,-0.174141,-0.101082,0.962782,121180,99365
308.1312,-0.169137,-0.100081,0.966785,121303,99419
308.178,-0.164133,-0.099081,0.962782,121483,99423
308.2248,-0.166135,-0.092075,0.968787,121535,99475
308.2716,-0.162132,-0.094076,0.963783,121664,99450
308.3184,-0.14712,-0.087071,0.970789,121815,99503
308.3652,-0.151123,-0.091074,0.969788,121530,99135
308.412,-0.166135,-0.095077,0.97279,120125,98883
308.4588,-0.166135,-0.096078,0.977794,120289,98919
308.5056,-0.176143,-0.103084,0.970789,120419,98961
308.5524,-0.156127,-0.090073,0.967786,120449,99046
308.5992,-0.159129,-0.093076,0.985801,120626,99102
308.646,-0.157128,-0.097079,0.970789,120636,99085
308.6928,-0.151123,-0.091074,0.974792,120626,99064
308.7396,-0.152124,-0.091074,0.977794,120718,99133
308.7864,-0.165134,-0.096078,0.950773,120854,99216
308.8332,-0.168137,-0.096078,0.969788,121084,99305
308.88,-0.166135,-0.097079,0.961781,121504,99413
308.9268,-0.167136,-0.096078,0.97179,121670,99453
308.9736,-0.164133,-0.103084,0.954776,121705,99509
309.0204,-0.155126,-0.090073,0.991806,121841,99574
309.0672,-0.151123,-0.092075,0.95978,122011,99595
309.114,-0.153124,-0.097079,0.967786,121753,99115
309.1608,-0.161131,-0.090073,0.97279,120474,98817
309.2076,-0.156127,-0.093076,0.969788,120165,98898
309.2544,-0.161131,-0.095077,0.981798,120287,98994
309.3012,-0.177144,-0.100081,0.951773,120463,99034
309.348,-0.16013,-0.092075,0.95978,120802,99097
309.3948,-0.158128,-0.092075,0.995809,120787,99105
309.4416,-0.153124,-0.090073,0.981798,120728,99114
309.4884,-0.161131,-0.094076,0.968787,120906,99218
309.5352,-0.161131,-0.089072,0.960781,121138,99339
309.582,-0.167136,-0.096078,0.937762,121324,99412
309.6288,-0.161131,-0.101082,0.954776,121530,99500
309.6756,-0.166135,-0.092075,0.980797,121676,99549
309.7224,-0.169137,-0.093076,0.967786,121774,99485
309.7692,-0.171139,-0.095077,0.954776,121898,99584
309.816,-0.164133,-0.094076,0.963783,120438,98901
309.8628,-0.165134,-0.094076,0.967786,120199,98887
309.9096,-0.158128,-0.092075,0.97179,120348,99023
309.9564,-0.156127,-0.096078,0.968787,120540,99076
310.0032,-0.149121,-0.089072,0.9848,120648,99104
310.05,-0.145118,-0.088072,0.97279,120869,99208
310.0968,-0.166135,-0.100081,0.961781,120903,99166
310.1436,-0.157128,-0.100081,0.952774,120818,99109
310.1904,-0.145118,-0.094076,0.963783,120827,99177
310.2372,-0.156127,-0.093076,0.966785,120983,99221
310.284,-0.164133,-0.094076,0.962782,121839,99594
310.3308,-0.154125,-0.096078,0.980797,121910,99373
310.3776,-0.164133,-0.100081,0.964784,120821,98887
310.4244,-0.16013,-0.100081,0.97279,120272,98828
310.4712,-0.149121,-0.096078,0.968787,120183,98913
310.518,-0.149121,-0.096078,0.965785,120395,99011
310.5648,-0.142115,-0.088072,0.983799,120571,99046
310.6116,-0.178145,-0.107087,0.95978,120668,99150
310.6584,-0.174141,-0.104085,0.952774,120834,99168
310.7052,-0.161131,-0.096078,0.97179,120825,99102
310.752,-0.162132,-0.095077,0.968787,120968,99285
310.7988,-0.152124,-0.095077,0.978795,121139,99342
310.8456,-0.178145,-0.099081,0.958779,121374,99448
310.8924,-0.168137,-0.09808,0.958779,121566,99498
310.9392,-0.163133,-0.099081,0.975793,121700,99540
310.986,-0.159129,-0.092075,0.970789,121812,99566
311.0328,-0.168137,-0.101082,0.938763,121951,99446
311.0796,-0.165134,-0.097079,0.969788,121148,98955
311.1264,-0.154125,-0.095077,0.951773,120224,98874
311.1732,-0.171139,-0.097079,0.95978,120188,98882
311.22,-0.164133,-0.093076,0.95978,121380,99408
311.2668,-0.167136,-0.09808,0.952774,121510,99456
311.3136,-0.167136,-0.094076,0.964784,121643,99475
311.3604,-0.159129,-0.09808,0.975793,121702,99540
311.4072,-0.164133,-0.095077,0.97179,121806,99410
311.454,-0.157128,-0.094076,0.97179,120905,98887
311.5008,-0.152124,-0.091074,0.970789,120229,98770
311.5476,-0.169137,-0.103084,0.945768,120187,98845
311.5944,-0.164133,-0.102083,0.949772,120269,98961
311.6412,-0.165134,-0.097079,0.955777,120421,99003
311.688,-0.165134,-0.09808,0.962782,120618,99083
311.7348,-0.182148,-0.101082,0.951773,120588,98979
311.7816,-0.171139,-0.092075,0.965785,120632,99007
311.8284,-0.153124,-0.092075,0.95978,120645,99123
311.8752,-0.14712,-0.092075,0.976794,120861,99229
311.922,-0.150122,-0.091074,0.963783,121037,99295
311.9688,-0.159129,-0.092075,0.969788,121171,99349
312.0156,-0.171139,-0.097079,0.95978,121307,99332
312.0624,-0.155126,-0.103084,0.974792,121418,99382
312.1092,-0.16013,-0.105085,0.970789,121456,99409
312.156,-0.158128,-0.097079,0.957778,120022,98722
312.2028,-0.167136,-0.099081,0.940764,120038,98766
312.2496,-0.155126,-0.100081,0.960781,120136,98825
312.2964,-0.170138,-0.09808,0.951773,120253,98825
312.3432,-0.17214,-0.100081,0.939764,120367,98932
312.39,-0.161131,-0.092075,0.946769,120493,99057
312.4368,-0.152124,-0.099081,0.973791,120506,99041
312.4836,-0.177144,-0.107087,0.956777,120495,99038
312.5304,-0.166135,-0.09808,0.960781,120566,99043
312.5772,-0.165134,-0.094076,0.960781,120690,99141
312.624,-0.169137,-0.09808,0.960781,121261,99353
312.6708,-0.175142,-0.101082,0.95978,121372,99414
312.7176,-0.164133,-0.097079,0.97179,121421,99368
312.7644,-0.153124,-0.090073,0.967786,121041,98955
312.8112,-0.150122,-0.088072,0.955777,120179,98754
312.858,-0.169137,-0.100081,0.965785,119984,98791
312.9048,-0.168137,-0.099081,0.962782,120106,98849
312.9516,-0.177144,-0.106086,0.933759,120257,98914
312.9984,-0.174141,-0.102083,0.957778,120368,99035
313.0452,-0.169137,-0.101082,0.953775,120578,99090
313.092,-0.162132,-0.096078,0.964784,120593,99030
313.1388,-0.17214,-0.100081,0.963783,120722,99136
313.1856,-0.163133,-0.104085,0.957778,120929,99281
313.2324,-0.151123,-0.08607,0.962782,121162,99324
313.2792,-0.146119,-0.092075,0.961781,121300,99395
313.326,-0.169137,-0.095077,0.95978,121428,99370
313.3728,-0.167136,-0.096078,0.962782,121544,99484
313.4196,-0.166135,-0.09808,0.965785,121613,99385
313.4664,-0.163133,-0.092075,0.963783,120806,98928
