timestamps,IR,RED
369.9072,121642,99279
369.954,121733,99343
370.0008,121857,99397
370.0476,121949,99405
370.0944,122046,99331
370.1412,121126,98853
370.188,120438,98816
370.2348,120569,98891
370.2816,120711,98964
370.3284,120881,98930
370.3752,120958,98939
370.422,120827,98947
370.4688,120864,99006
370.5156,120982,99010
370.5624,121234,99123
370.6092,121375,99239
370.656,121683,99322
370.7028,121730,99324
370.7496,121816,99349
370.7964,121880,99280
370.8432,121039,98812
370.89,120343,98621
370.9368,120226,98731
370.9836,120379,98796
371.0304,120520,98846
371.0772,120596,98909
371.124,120707,98904
371.1708,120739,98882
371.2176,120796,98965
371.2644,121011,98988
371.3112,121213,99044
371.358,121345,99148
371.4048,121428,99166
371.4516,121432,99197
371.4984,121546,99246
371.5452,121680,99307
371.592,120530,98713
371.6388,120205,98677
371.6856,120282,98681
371.7324,120473,98707
371.7792,120542,98742
371.826,120625,98848
371.8728,120678,98871
371.9196,120648,98866
371.9664,120688,98826
372.0132,120765,98907
372.06,121272,99132
372.1068,121431,99139
372.1536,121523,99143
372.2004,121480,99186
372.2472,121588,99236
372.294,121739,99326
372.3408,121971,99199
372.3876,121121,98695
372.4344,120289,98575
372.4812,120240,98606
372.528,120481,98751
372.5748,120559,98826
372.6216,120714,98787
372.6684,120676,98753
372.7152,120661,98815
372.762,120743,98911
372.8088,120921,98985
372.8556,121105,99011
372.9024,121228,99075
372.9492,121342,99140
372.996,121577,99202
373.0428,121518,98934
373.0896,120434,98621
373.1364,120120,98611
373.1832,120183,98655
373.23,120335,98678
373.2768,120388,98717
373.3236,120507,98789
373.3704,120660,98766
373.4172,120614,98720
373.464,120793,98892
373.5108,120993,99007
373.5576,121182,99077
373.6044,121326,99083
373.6512,121403,99094
373.698,121530,99088
373.7448,121546,99189
373.7916,121756,99136
373.8384,121104,98707
373.8852,120169,98493
373.932,120227,98653
373.9788,120322,98642
374.0256,120406,98705
374.0724,120499,98726
374.1192,120485,98664
374.166,120513,98719
374.2128,120531,98775
374.2596,120732,98855
374.3064,120936,98937
374.3532,121119,98989
374.4,121397,99023
374.4468,121476,99092
374.4936,121572,99160
374.5404,121649,99002
374.5872,120574,98527
374.634,120040,98414
374.6808,119990,98503
374.7276,120103,98562
374.7744,120189,98598
374.8212,120323,98591
374.868,120381,98657
374.9148,120513,98628
374.9616,120637,98714
375.0084,120837,98799
375.0552,121037,98889
375.102,121186,98957
375.1488,121235,99012
375.1956,121310,99028
375.2424,121408,99065
375.2892,121592,99080
375.336,120103,98396
375.3828,119873,98470
375.4296,120075,98564
375.4764,120203,98594
375.5232,120283,98663
375.57,120450,98712
375.6168,120454,98629
375.6636,120448,98606
375.7104,120497,98669
375.7572,120562,98773
375.804,121100,98953
375.8508,121245,99031
375.8976,121334,99048
375.9444,121394,99048
375.9912,121519,99106
376.038,121665,99027
376.0848,120899,98590
376.1316,120022,98402
376.1784,119941,98504
376.2252,120098,98580
376.272,120421,98651
376.3188,120559,98638
376.3656,120473,98668
376.4124,120434,98688
376.4592,120585,98728
376.506,120800,98814
376.5528,120927,98898
376.5996,121104,98956
376.6464,121216,98995
376.6932,121362,99062
376.74,121240,98705
376.7868,120178,98396
376.8336,119869,98445
376.8804,120020,98544
376.9272,120203,98537
376.974,120221,98598
377.0208,120366,98663
377.0676,120511,98641
377.1144,120488,98578
377.1612,120488,98629
377.208,120875,98862
377.2548,121099,98931
377.3016,121241,98990
377.3484,121357,99055
377.3952,121432,98988
377.442,121525,99082
377.4888,121660,99131
377.5356,121084,98599
377.5824,120082,98367
377.6292,119854,98429
377.676,120249,98596
377.7228,120399,98668
377.7696,120453,98616
377.8164,120426,98575
377.8632,120473,98619
377.91,120625,98707
377.9568,120803,98819
378.0036,120977,98925
378.0504,121150,98963
378.0972,121282,98969
378.144,121450,99089
378.1908,121665,99034
378.2376,120912,98527
378.2844,119988,98417
378.3312,119941,98473
378.378,120094,98493
378.4248,120240,98547
378.4716,120321,98615
378.5184,120435,98656
378.5652,120499,98636
378.612,120637,98784
378.6588,120912,98897
378.7056,121106,98957
378.7524,121289,98980
378.7992,121320,99018
378.846,121371,99036
378.8928,121516,99108
378.9396,121700,99075
378.9864,121639,98788
379.0332,120318,98448
379.08,120156,98544
379.1268,120306,98630
379.1736,120453,98601
379.2204,120617,98645
379.2672,120525,98679
379.314,120509,98700
379.3608,120580,98739
379.4076,120776,98782
379.4544,120954,98898
379.5012,121144,98973
379.548,121449,99072
379.5948,121591,99092
379.6416,121240,98657
379.6884,120132,98420
379.7352,119920,98445
379.782,120065,98526
379.8288,120244,98579
379.8756,120331,98646
379.9224,120585,98642
379.9692,120637,98645
380.016,120598,98773
380.0628,120825,98786
380.1096,121001,98941
380.1564,121241,98950
380.2032,121380,99015
380.25,121429,99063
380.2968,121551,99042
380.3436,121631,98954
380.3904,120677,98484
380.4372,119983,98390
380.484,120187,98522
380.5308,120289,98640
380.5776,120432,98664
380.6244,120466,98651
380.6712,120453,98607
380.718,120482,98614
380.7648,120651,98685
380.8116,120849,98765
380.8584,121018,98938
380.9052,121228,98890
380.952,121419,99019
380.9988,121563,99030
381.0456,121346,98769
381.0924,120211,98455
381.1392,119912,98426
381.186,120012,98445
381.2328,120162,98494
381.2796,120279,98560
381.3264,120346,98611
381.3732,120485,98605
381.42,120517,98713
381.4668,120768,98824
381.5136,120965,98869
381.5604,121190,98888
381.6072,121301,98965
381.654,121382,99042
381.7008,121471,99091
381.7476,121595,99110
381.7944,121217,98603
381.8412,120092,98388
381.888,120206,98486
381.9348,120275,98632
381.9816,120483,98706
382.0284,120524,98595
382.0752,120477,98645
382.122,120513,98713
382.1688,120675,98758
382.2156,120886,98846
382.2624,121121,98910
382.3092,121217,98974
382.356,121487,99040
382.4028,121628,99120
382.4496,121322,98723
382.4964,120189,98381
382.5432,119974,98406
382.59,120000,98494
382.6368,120176,98552
382.6836,120343,98649
382.7304,120562,98635
382.7772,120513,98644
382.824,120583,98686
382.8708,120760,98792
382.9176,120966,98908
382.9644,121195,98967
383.0112,121293,98992
383.058,121438,99033
383.1048,121496,99068
383.1516,121340,98719
383.1984,120217,98403
383.2452,119904,98409
383.292,120233,98557
383.3388,120347,98611
383.3856,120589,98615
383.4324,120563,98608
383.4792,120519,98623
383.526,120547,98721
383.5728,120778,98780
383.6196,121006,98894
383.6664,121234,98935
383.7132,121371,98988
383.76,121579,99052
383.8068,121519,98826
383.8536,120340,98389
383.9004,119857,98371
383.9472,119942,98458
383.994,120141,98471
384.0408,120242,98507
384.0876,120398,98619
384.1344,120459,98604
384.1812,120400,98606
384.228,120655,98721
384.2748,120951,98823
384.3216,121107,98914
384.3684,121325,98921
384.4152,121371,99026
384.462,121517,99051
384.5088,121653,99061
384.5556,121434,98750
384.6024,120251,98430
384.6492,119916,98352
384.696,120267,98547
384.7428,120353,98625
384.7896,120524,98665
384.8364,120555,98660
384.8832,120523,98677
384.93,120623,98717
384.9768,120828,98815
385.0236,121017,98909
385.0704,121223,98988
385.1172,121442,99070
385.164,121721,99134
385.2108,121795,99049
385.2576,120814,98477
385.3044,120023,98411
385.3512,120005,98506
385.398,120207,98541
385.4448,120335,98616
385.4916,120528,98663
385.5384,120670,98691
385.5852,120598,98659
385.632,120940,98811
385.6788,121151,98996
385.7256,121331,99002
385.7724,121492,99015
385.8192,121668,99120
385.866,121753,99127
385.9128,121203,98633
385.9596,120145,98404
386.0064,119986,98375
386.0532,120207,98479
386.1,120585,98719
386.1468,120726,98663
386.1936,120672,98651
386.2404,120646,98679
386.2872,120725,98767
386.334,120886,98867
386.3808,121099,98919
386.4276,121245,98949
386.4744,121435,98976
386.5212,121650,99051
386.568,120204,98400
386.6148,119948,98361
386.6616,120055,98424
386.7084,120267,98475
386.7552,120382,98556
386.802,120578,98683
386.8488,120700,98648
386.8956,120651,98640
386.9424,120606,98704
386.9892,120800,98799
387.036,121441,99047
387.0828,121603,99130
387.1296,121849,99226
387.1764,122031,99180
387.2232,121514,98652
387.27,120248,98372
387.3168,120041,98447
387.3636,120149,98552
387.4104,120363,98629
387.4572,120514,98704
387.504,120767,98719
387.5508,120751,98768
387.5976,120884,98844
387.6444,121126,98956
387.6912,121385,99054
387.738,121599,99089
387.7848,121743,99178
387.8316,121923,99251
387.8784,122047,99109
387.9252,120931,98517
387.972,120121,98510
388.0188,120330,98532
388.0656,120496,98642
388.1124,120698,98753
388.1592,120792,98686
388.206,120721,98682
388.2528,120718,98761
388.2996,120915,98873
388.3464,121164,98915
388.3932,121405,98966
388.44,121779,99146
388.4868,121951,99014
388.5336,120843,98506
388.5804,120018,98402
388.6272,119993,98362
388.674,120187,98498
388.7208,120308,98551
388.7676,120449,98612
388.8144,120678,98639
388.8612,120601,98662
388.908,120780,98764
388.9548,120967,98903
389.0016,121247,98989
389.0484,121416,99038
389.0952,121618,99051
389.142,121695,99100
389.1888,121471,98703
389.2356,120151,98353
389.2824,119851,98342
389.3292,119980,98405
389.376,120379,98606
389.4228,120500,98575
389.4696,120489,98602
389.5164,120492,98638
389.5632,120634,98683
389.61,120883,98763
389.6568,121087,98891
389.7036,121227,98917
389.7504,121311,98965
389.7972,121448,99031
389.844,121103,98566
389.8908,120024,98290
389.9376,119871,98352
389.9844,119943,98376
390.0312,120111,98391
390.078,120173,98466
390.1248,120341,98515
390.1716,120424,98535
390.2184,120337,98515
390.2652,120471,98624
390.312,120891,98782
390.3588,121085,98897
390.4056,121223,98931
390.4524,121358,98940
390.4992,121392,98996
390.546,121606,99077
390.5928,121399,98671
390.6396,120179,98330
390.6864,119920,98330
390.7332,119953,98400
390.78,120343,98530
390.8268,120453,98569
390.8736,120536,98507
390.9204,120462,98579
390.9672,120537,98660
391.014,120739,98763
391.0608,120947,98802
391.1076,121159,98915
391.1544,121307,98917
391.2012,121460,98931
391.248,121701,99026
391.2948,121022,98516
391.3416,120039,98348
391.3884,120003,98400
391.4352,120157,98450
391.482,120332,98490
391.5288,120339,98575
391.5756,120534,98661
391.6224,120598,98629
391.6692,120549,98577
391.716,120907,98813
391.7628,121135,98833
391.8096,121239,98909
391.8564,121367,98952
391.9032,121506,98997
391.95,121697,99049
391.9968,121596,98772
392.0436,120379,98380
392.0904,119996,98359
392.1372,120100,98442
392.184,120421,98582
392.2308,120613,98662
392.2776,120701,98600
392.3244,120697,98555
392.3712,120742,98618
392.418,120921,98716
392.4648,121145,98823
392.5116,121362,98890
392.5584,121446,98976
392.6052,121556,99053
392.652,121620,98968
392.6988,121681,99030
392.7456,121754,99075
392.7924,121892,99155
392.8392,122045,99120
392.886,121176,98571
392.9328,120216,98400
392.9796,120171,98430
393.0264,120364,98522
393.0732,120506,98594
393.12,120879,98691
393.1668,120850,98650
393.2136,120914,98681
393.2604,121002,98823
393.3072,121294,98967
393.354,121558,99029
393.4008,121649,99086
393.4476,121778,99068
393.4944,121809,98987
393.5412,121499,98838
393.588,120835,98471
393.6348,120164,98339
393.6816,120233,98379
393.7284,120331,98523
393.7752,120485,98575
393.822,120599,98557
393.8688,120745,98657
393.9156,120811,98621
393.9624,120758,98687
394.0092,120967,98737
394.056,121648,99043
394.1028,121889,99124
394.1496,122104,99160
394.1964,122151,99234
394.2432,122269,99292
394.29,122523,99315
394.3368,122007,98813
394.3836,120592,98493
394.4304,120323,98540
394.4772,120568,98626
394.524,121185,98937
394.5708,121433,98931
394.6176,121298,98920
394.6644,121291,98872
394.7112,121416,98981
394.758,121658,99117
394.8048,122038,99234
394.8516,122340,99244
394.8984,122453,99358
394.9452,122606,99421
394.992,121642,98687
395.0388,120419,98510
395.0856,120362,98551
395.1324,120481,98670
395.1792,120721,98744
395.226,120891,98839
395.2728,121210,98957
395.3196,121279,98952
395.3664,121219,98935
395.4132,121230,98952
395.46,121964,99263
395.5068,122199,99326
395.5536,122403,99398
395.6004,122622,99428
395.6472,122281,98856
395.694,120628,98531
395.7408,120367,98507
395.7876,120464,98650
395.8344,120739,98737
395.8812,120897,98829
395.928,121218,98823
395.9748,121109,98825
396.0216,121171,98861
396.0684,121341,98982
396.1152,121618,99111
396.162,121939,99231
396.2088,122192,99290
396.2556,122409,99330
396.3024,122530,99359
396.3492,122026,98819
396.396,120682,98647
396.4428,120947,98763
396.4896,121038,98861
396.5364,121321,98945
396.5832,121430,98892
396.63,121288,98885
396.6768,121307,98935
396.7236,121448,98945
396.7704,121593,99074
396.8172,121954,99169
396.864,122472,99342
396.9108,122623,99407
396.9576,122739,99193
397.0044,121240,98640
397.0512,120621,98607
397.098,120735,98706
397.1448,120992,98811
397.1916,121284,98866
397.2384,121461,99014
397.2852,121665,98994
397.332,121491,98929
397.3788,121615,99045
397.4256,121848,99157
397.4724,122176,99228
397.5192,122429,99274
397.566,122605,99355
397.6128,122732,99422
397.6596,122523,98941
397.7064,121078,98669
397.7532,120913,98671
397.8,121507,98942
397.8468,121726,99050
397.8936,121824,99019
397.9404,121701,98943
397.9872,121697,99006
398.034,121836,99023
398.0808,122074,99103
398.1276,122294,99244
398.1744,122451,99327
398.2212,122716,99422
398.268,121449,98752
398.3148,121059,98677
398.3616,121140,98838
398.4084,121417,98907
398.4552,121631,99003
398.502,121777,99096
398.5488,121939,99114
398.5956,121843,99010
398.6424,121760,99057
398.6892,121852,99132
398.736,122413,99333
398.7828,122547,99365
398.8296,122800,99459
398.8764,122948,99454
398.9232,122210,98923
398.97,121290,98732
399.0168,121280,98788
399.0636,121495,98916
399.1104,121717,99017
399.1572,121869,99056
399.204,121958,99113
399.2508,121961,99044
399.2976,122013,99156
399.3444,122221,99268
399.3912,122455,99335
399.438,122700,99348
399.4848,122914,99453
399.5316,123026,99562
399.5784,123175,99500
399.6252,122470,98984
399.672,121687,99003
399.7188,121873,99062
399.7656,122076,99152
399.8124,122211,99190
399.8592,122203,99185
399.906,122121,99095
399.9528,122210,99161
399.9996,122338,99234
400.0464,122517,99321
400.0932,122706,99438
400.14,123068,99506
400.1868,123115,99345
400.2336,122157,98884
400.2804,121556,98888
400.3272,121580,98969
400.374,121807,99062
400.4208,122057,99147
400.4676,122205,99203
400.5144,122341,99221
400.5612,122303,99150
400.608,122363,99282
400.6548,122594,99263
400.7016,122755,99332
400.7484,122907,99398
400.7952,122999,99472
400.842,123154,99416
400.8888,122463,99003
400.9356,121642,98902
400.9824,121640,98932
401.0292,121852,98977
401.076,122257,99187
401.1228,122252,99171
401.1696,122208,99127
401.2164,122213,99114
401.2632,122298,99190
401.31,122435,99231
401.3568,122643,99254
401.4036,122659,99341
401.4504,122851,99406
401.4972,122965,99410
401.544,121536,98888
401.5908,121658,98961
401.6376,121901,98997
401.6844,122026,99097
401.7312,122173,99146
401.778,122194,99114
401.8248,122108,99078
