timestamps,X,Y,Z,activities
149.6664,-0.17214,-0.091074,0.95978,2
149.7132,-0.166135,-0.094076,0.963783,2
149.76,-0.163133,-0.091074,0.966785,2
149.8068,-0.164133,-0.090073,0.978795,2
149.8536,-0.175142,-0.101082,0.982799,2
149.9004,-0.175142,-0.092075,0.970789,2
149.9472,-0.167136,-0.096078,0.953775,2
149.994,-0.168137,-0.091074,0.962782,2
150.0408,-0.171139,-0.094076,0.953775,2
150.0876,-0.176143,-0.094076,0.958779,2
150.1344,-0.166135,-0.093076,0.961781,2
150.1812,-0.166135,-0.091074,0.97179,2
150.228,-0.166135,-0.092075,0.962782,2
150.2748,-0.173141,-0.094076,0.954776,2
150.3216,-0.171139,-0.097079,0.954776,2
150.3684,-0.158128,-0.089072,0.978795,2
150.4152,-0.163133,-0.091074,0.97279,2
150.462,-0.158128,-0.084068,0.988803,2
150.5088,-0.165134,-0.088072,0.97279,2
150.5556,-0.165134,-0.092075,0.97279,2
150.6024,-0.162132,-0.090073,0.978795,2
150.6492,-0.159129,-0.091074,0.970789,2
150.696,-0.163133,-0.093076,0.94777,2
150.7428,-0.169137,-0.094076,0.942766,2
150.7896,-0.158128,-0.087071,0.957778,2
150.8364,-0.167136,-0.094076,0.945768,2
150.8832,-0.154125,-0.097079,0.979796,2
150.93,-0.134109,-0.08607,1.005817,2
150.9768,-0.164133,-0.090073,0.965785,2
151.0236,-0.161131,-0.092075,0.967786,2
151.0704,-0.168137,-0.096078,0.954776,2
151.1172,-0.170138,-0.097079,0.940764,2
151.164,-0.164133,-0.093076,0.962782,2
151.2108,-0.170138,-0.089072,0.952774,2
151.2576,-0.164133,-0.092075,0.95978,2
151.3044,-0.175142,-0.101082,0.944768,2
151.3512,-0.173141,-0.09808,0.932758,2
151.398,-0.155126,-0.088072,0.976794,2
151.4448,-0.165134,-0.093076,0.958779,2
151.4916,-0.169137,-0.092075,0.942766,2
151.5384,-0.17214,-0.095077,0.949772,2
151.5852,-0.179146,-0.099081,0.950773,2
151.632,-0.166135,-0.094076,0.963783,2
151.6788,-0.16013,-0.095077,0.945768,2
151.7256,-0.159129,-0.08607,0.976794,2
151.7724,-0.161131,-0.093076,0.961781,2
151.8192,-0.166135,-0.091074,0.981798,2
151.866,-0.168137,-0.102083,0.962782,2
151.9128,-0.154125,-0.092075,0.983799,2
151.9596,-0.178145,-0.099081,0.977794,2
152.0064,-0.155126,-0.090073,0.97279,2
152.0532,-0.159129,-0.093076,0.969788,2
152.1,-0.167136,-0.095077,0.958779,2
152.1468,-0.178145,-0.104085,0.950773,2
152.1936,-0.167136,-0.097079,0.957778,2
152.2404,-0.153124,-0.095077,0.946769,2
152.2872,-0.167136,-0.095077,0.962782,2
152.334,-0.169137,-0.099081,0.97279,2
152.3808,-0.163133,-0.094076,0.965785,2
152.4276,-0.159129,-0.090073,0.974792,2
152.4744,-0.145118,-0.08607,0.981798,2
152.5212,-0.146119,-0.083067,0.977794,2
152.568,-0.163133,-0.097079,0.965785,2
152.6148,-0.167136,-0.096078,0.961781,2
152.6616,-0.170138,-0.095077,0.953775,2
152.7084,-0.164133,-0.092075,0.966785,2
152.7552,-0.166135,-0.099081,0.97279,2
152.802,-0.16013,-0.093076,0.973791,2
152.8488,-0.166135,-0.094076,0.950773,2
152.8956,-0.168137,-0.094076,0.950773,2
152.9424,-0.169137,-0.094076,0.956777,2
152.9892,-0.158128,-0.085069,0.981798,2
153.036,-0.161131,-0.092075,0.963783,2
153.0828,-0.17214,-0.090073,0.994808,2
153.1296,-0.165134,-0.091074,0.976794,2
153.1764,-0.167136,-0.095077,0.968787,2
153.2232,-0.152124,-0.091074,0.981798,2
153.27,-0.150122,-0.094076,0.961781,2
153.3168,-0.153124,-0.094076,0.958779,2
153.3636,-0.16013,-0.095077,0.954776,2
153.4104,-0.170138,-0.088072,0.967786,2
153.4572,-0.17214,-0.083067,0.954776,2
153.504,-0.166135,-0.093076,0.960781,2
153.5508,-0.176143,-0.09808,0.941765,2
153.5976,-0.169137,-0.094076,0.932758,2
153.6444,-0.16013,-0.089072,0.970789,2
153.6912,-0.166135,-0.090073,0.952774,2
153.738,-0.16013,-0.091074,0.960781,2
153.7848,-0.165134,-0.099081,0.942766,2
153.8316,-0.16013,-0.096078,0.955777,2
153.8784,-0.168137,-0.093076,0.937762,2
153.9252,-0.17214,-0.090073,0.95978,2
153.972,-0.162132,-0.094076,0.958779,2
154.0188,-0.163133,-0.092075,0.977794,2
154.0656,-0.151123,-0.084068,0.982799,2
154.1124,-0.173141,-0.093076,0.941765,2
154.1592,-0.178145,-0.100081,0.973791,2
154.206,-0.168137,-0.099081,0.950773,2
154.2528,-0.165134,-0.094076,0.963783,2
154.2996,-0.169137,-0.097079,0.943767,2
154.3464,-0.171139,-0.100081,0.943767,2
154.3932,-0.165134,-0.102083,0.945768,2
154.44,-0.162132,-0.095077,0.961781,2
154.4868,-0.17214,-0.096078,0.945768,2
154.5336,-0.174141,-0.093076,0.963783,2
154.5804,-0.165134,-0.093076,0.964784,2
154.6272,-0.171139,-0.092075,0.961781,2
154.674,-0.175142,-0.097079,0.960781,2
154.7208,-0.170138,-0.095077,0.954776,2
154.7676,-0.162132,-0.091074,0.969788,2
154.8144,-0.159129,-0.091074,0.970789,2
154.8612,-0.175142,-0.093076,0.967786,2
154.908,-0.163133,-0.09808,0.95978,2
154.9548,-0.167136,-0.092075,0.961781,2
155.0016,-0.159129,-0.090073,0.958779,2
155.0484,-0.169137,-0.094076,0.936761,2
155.0952,-0.165134,-0.097079,0.958779,2
155.142,-0.164133,-0.093076,0.966785,2
155.1888,-0.153124,-0.091074,0.97279,2
155.2356,-0.163133,-0.101082,0.925752,2
155.2824,-0.167136,-0.091074,0.94777,2
155.3292,-0.178145,-0.091074,0.941765,2
155.376,-0.17214,-0.093076,0.962782,2
155.4228,-0.170138,-0.094076,0.950773,2
155.4696,-0.149121,-0.092075,0.969788,2
155.5164,-0.170138,-0.101082,0.950773,2
155.5632,-0.169137,-0.095077,0.961781,2
155.61,-0.179146,-0.101082,0.963783,2
155.6568,-0.159129,-0.096078,0.982799,2
155.7036,-0.17214,-0.102083,0.942766,2
155.7504,-0.164133,-0.094076,0.968787,2
155.7972,-0.161131,-0.092075,0.965785,2
155.844,-0.164133,-0.093076,0.957778,2
155.8908,-0.158128,-0.094076,0.97279,2
155.9376,-0.169137,-0.093076,0.956777,2
155.9844,-0.168137,-0.093076,0.967786,2
156.0312,-0.166135,-0.093076,0.958779,2
156.078,-0.171139,-0.096078,0.934759,2
156.1248,-0.164133,-0.097079,0.953775,2
156.1716,-0.16013,-0.092075,0.965785,2
156.2184,-0.168137,-0.095077,0.974792,2
156.2652,-0.162132,-0.089072,0.97279,2
156.312,-0.165134,-0.094076,0.958779,2
156.3588,-0.178145,-0.099081,0.930756,2
156.4056,-0.170138,-0.09808,0.94777,2
156.4524,-0.17214,-0.095077,0.960781,2
156.4992,-0.163133,-0.097079,0.955777,2
156.546,-0.14812,-0.087071,0.979796,2
156.5928,-0.161131,-0.088072,0.955777,2
156.6396,-0.167136,-0.092075,0.954776,2
156.6864,-0.159129,-0.090073,0.964784,2
156.7332,-0.163133,-0.09808,0.95978,2
156.78,-0.168137,-0.090073,0.960781,2
156.8268,-0.164133,-0.092075,0.962782,2
156.8736,-0.16013,-0.090073,0.962782,2
156.9204,-0.159129,-0.093076,0.97179,2
156.9672,-0.171139,-0.094076,0.94777,2
157.014,-0.174141,-0.096078,0.951773,2
157.0608,-0.167136,-0.099081,0.939764,2
157.1076,-0.168137,-0.091074,0.960781,2
157.1544,-0.173141,-0.095077,0.956777,2
157.2012,-0.14812,-0.093076,0.969788,2
157.248,-0.164133,-0.090073,0.962782,2
157.2948,-0.171139,-0.091074,0.954776,2
157.3416,-0.162132,-0.095077,0.960781,2
157.3884,-0.171139,-0.094076,0.958779,2
157.4352,-0.167136,-0.097079,0.951773,2
157.482,-0.165134,-0.088072,0.964784,2
157.5288,-0.159129,-0.092075,0.985801,2
157.5756,-0.164133,-0.091074,0.976794,2
157.6224,-0.169137,-0.096078,0.957778,2
157.6692,-0.163133,-0.090073,0.952774,2
157.716,-0.165134,-0.091074,0.967786,2
157.7628,-0.164133,-0.093076,0.968787,2
157.8096,-0.161131,-0.093076,0.981798,2
157.8564,-0.165134,-0.095077,0.958779,2
157.9032,-0.171139,-0.09808,0.954776,2
157.95,-0.167136,-0.090073,0.964784,2
157.9968,-0.166135,-0.096078,0.956777,2
158.0436,-0.181147,-0.099081,0.955777,2
158.0904,-0.166135,-0.093076,0.966785,2
158.1372,-0.146119,-0.090073,0.983799,2
158.184,-0.163133,-0.094076,0.963783,2
158.2308,-0.158128,-0.100081,0.942766,2
158.2776,-0.163133,-0.096078,0.950773,2
158.3244,-0.163133,-0.092075,0.963783,2
158.3712,-0.163133,-0.095077,0.965785,2
158.418,-0.151123,-0.090073,0.956777,2
158.4648,-0.166135,-0.09808,0.943767,2
158.5116,-0.157128,-0.096078,0.952774,2
158.5584,-0.166135,-0.096078,0.953775,2
158.6052,-0.157128,-0.092075,0.986802,2
158.652,-0.16013,-0.093076,0.966785,2
158.6988,-0.162132,-0.094076,0.962782,2
158.7456,-0.171139,-0.097079,0.940764,2
158.7924,-0.162132,-0.092075,0.968787,2
158.8392,-0.159129,-0.094076,0.963783,2
158.886,-0.163133,-0.101082,0.950773,2
158.9328,-0.154125,-0.089072,0.97279,2
158.9796,-0.16013,-0.088072,0.95978,2
159.0264,-0.159129,-0.091074,0.970789,2
159.0732,-0.159129,-0.094076,0.97179,2
159.12,-0.163133,-0.093076,0.95978,2
159.1668,-0.154125,-0.091074,0.97179,2
159.2136,-0.16013,-0.089072,0.95978,2
159.2604,-0.170138,-0.099081,0.955777,2
159.3072,-0.17214,-0.096078,0.954776,2
159.354,-0.150122,-0.087071,0.965785,2
159.4008,-0.153124,-0.091074,0.963783,2
159.4476,-0.167136,-0.094076,0.95978,2
159.4944,-0.175142,-0.097079,0.936761,2
159.5412,-0.171139,-0.094076,0.940764,2
159.588,-0.164133,-0.090073,0.969788,2
159.6348,-0.158128,-0.089072,0.942766,2
159.6816,-0.156127,-0.091074,0.964784,2
159.7284,-0.174141,-0.090073,0.967786,2
159.7752,-0.168137,-0.099081,0.941765,2
159.822,-0.164133,-0.09808,0.958779,2
159.8688,-0.175142,-0.094076,0.929755,2
159.9156,-0.168137,-0.091074,0.948771,2
159.9624,-0.153124,-0.102083,0.951773,2
160.0092,-0.162132,-0.099081,0.954776,2
160.056,-0.166135,-0.094076,0.962782,2
160.1028,-0.173141,-0.092075,0.944768,2
160.1496,-0.168137,-0.091074,0.951773,2
160.1964,-0.159129,-0.088072,0.953775,2
160.2432,-0.14812,-0.093076,0.994808,2
160.29,-0.158128,-0.089072,0.977794,2
160.3368,-0.171139,-0.093076,0.958779,2
160.3836,-0.14812,-0.090073,0.977794,2
160.4304,-0.166135,-0.095077,0.962782,2
160.4772,-0.161131,-0.090073,0.975793,2
160.524,-0.163133,-0.094076,0.964784,2
160.5708,-0.165134,-0.092075,0.965785,2
160.6176,-0.146119,-0.091074,0.983799,2
160.6644,-0.162132,-0.096078,0.966785,2
160.7112,-0.169137,-0.092075,0.952774,2
160.758,-0.171139,-0.097079,0.937762,2
160.8048,-0.166135,-0.100081,0.944768,2
160.8516,-0.175142,-0.103084,0.92375,2
160.8984,-0.17214,-0.092075,0.961781,2
160.9452,-0.159129,-0.093076,0.968787,2
160.992,-0.166135,-0.093076,0.960781,2
161.0388,-0.163133,-0.09808,0.939764,2
161.0856,-0.151123,-0.095077,0.951773,2
161.1324,-0.157128,-0.093076,0.955777,2
161.1792,-0.17214,-0.096078,0.963783,2
161.226,-0.163133,-0.092075,0.97179,2
161.2728,-0.163133,-0.089072,0.952774,2
161.3196,-0.153124,-0.093076,0.975793,2
161.3664,-0.161131,-0.091074,0.970789,2
161.4132,-0.163133,-0.092075,0.957778,2
161.46,-0.162132,-0.094076,0.961781,2
161.5068,-0.17214,-0.096078,0.963783,2
161.5536,-0.170138,-0.097079,0.960781,2
161.6004,-0.166135,-0.089072,0.976794,2
161.6472,-0.161131,-0.093076,0.973791,2
161.694,-0.183149,-0.096078,0.973791,2
161.7408,-0.180146,-0.093076,0.951773,2
161.7876,-0.167136,-0.090073,0.95978,2
161.8344,-0.155126,-0.091074,0.988803,2
161.8812,-0.163133,-0.092075,0.949772,2
161.928,-0.165134,-0.093076,0.961781,2
161.9748,-0.166135,-0.093076,0.962782,2
162.0216,-0.162132,-0.088072,0.970789,2
162.0684,-0.159129,-0.096078,0.973791,2
162.1152,-0.149121,-0.090073,0.975793,2
162.162,-0.151123,-0.090073,0.975793,2
162.2088,-0.158128,-0.091074,0.954776,2
162.2556,-0.168137,-0.091074,0.942766,2
162.3024,-0.166135,-0.090073,0.960781,2
162.3492,-0.162132,-0.090073,0.970789,2
162.396,-0.163133,-0.092075,0.962782,2
162.4428,-0.163133,-0.096078,0.953775,2
162.4896,-0.162132,-0.089072,0.952774,2
162.5364,-0.168137,-0.091074,0.958779,2
162.5832,-0.16013,-0.093076,0.978795,2
162.63,-0.165134,-0.095077,0.960781,2
162.6768,-0.17214,-0.090073,0.966785,2
162.7236,-0.183149,-0.101082,0.944768,2
162.7704,-0.161131,-0.097079,0.97279,2
162.8172,-0.166135,-0.096078,0.956777,2
162.864,-0.161131,-0.094076,0.961781,2
162.9108,-0.180146,-0.096078,0.944768,2
162.9576,-0.167136,-0.084068,0.968787,2
163.0044,-0.17214,-0.079064,0.979796,2
163.0512,-0.171139,-0.087071,0.974792,2
163.098,-0.168137,-0.096078,0.952774,2
163.1448,-0.161131,-0.096078,0.964784,2
163.1916,-0.174141,-0.101082,0.962782,2
163.2384,-0.16013,-0.09808,0.967786,2
163.2852,-0.167136,-0.094076,0.962782,2
163.332,-0.168137,-0.097079,0.966785,2
163.3788,-0.163133,-0.096078,0.95978,2
163.4256,-0.163133,-0.091074,0.95978,2
163.4724,-0.159129,-0.093076,0.973791,2
163.5192,-0.164133,-0.092075,0.955777,2
163.566,-0.167136,-0.093076,0.97179,2
163.6128,-0.170138,-0.095077,0.960781,2
163.6596,-0.159129,-0.089072,0.97179,2
163.7064,-0.165134,-0.08607,0.957778,2
163.7532,-0.159129,-0.093076,0.973791,2
163.8,-0.152124,-0.087071,0.963783,2
163.8468,-0.161131,-0.094076,0.962782,2
163.8936,-0.177144,-0.101082,0.952774,2
163.9404,-0.171139,-0.092075,0.964784,2
163.9872,-0.154125,-0.085069,0.969788,2
164.034,-0.164133,-0.087071,0.955777,2
164.0808,-0.156127,-0.089072,0.974792,2
164.1276,-0.157128,-0.084068,0.953775,2
164.1744,-0.155126,-0.096078,0.975793,2
164.2212,-0.156127,-0.097079,0.969788,2
164.268,-0.154125,-0.093076,0.961781,2
164.3148,-0.159129,-0.093076,0.956777,2
164.3616,-0.146119,-0.091074,0.973791,2
164.4084,-0.162132,-0.087071,0.943767,2
164.4552,-0.166135,-0.097079,0.952774,2
164.502,-0.168137,-0.093076,0.969788,2
164.5488,-0.163133,-0.088072,0.962782,2
164.5956,-0.163133,-0.093076,0.961781,2
164.6424,-0.173141,-0.096078,0.97179,2
164.6892,-0.169137,-0.094076,0.955777,2
164.736,-0.161131,-0.092075,0.960781,2
164.7828,-0.158128,-0.085069,0.969788,2
164.8296,-0.166135,-0.087071,0.945768,2
164.8764,-0.157128,-0.089072,0.967786,2
164.9232,-0.150122,-0.092075,0.987803,2
164.97,-0.169137,-0.090073,0.968787,2
165.0168,-0.16013,-0.087071,0.960781,2
165.0636,-0.166135,-0.088072,0.958779,2
165.1104,-0.162132,-0.090073,0.967786,2
165.1572,-0.161131,-0.093076,0.95978,2
165.204,-0.162132,-0.090073,0.960781,2
165.2508,-0.161131,-0.092075,0.960781,2
165.2976,-0.153124,-0.088072,0.968787,2
165.3444,-0.152124,-0.087071,0.976794,2
165.3912,-0.151123,-0.092075,0.97179,2
165.438,-0.162132,-0.096078,0.957778,2
165.4848,-0.16013,-0.088072,0.964784,2
165.5316,-0.179146,-0.097079,0.944768,2
165.5784,-0.180146,-0.090073,0.946769,2
165.6252,-0.152124,-0.088072,0.983799,2
165.672,-0.169137,-0.09808,0.963783,2
165.7188,-0.165134,-0.096078,0.960781,2
165.7656,-0.16013,-0.09808,0.965785,2
165.8124,-0.163133,-0.093076,0.956777,2
165.8592,-0.168137,-0.094076,0.94777,2
165.906,-0.161131,-0.092075,0.955777,2
165.9528,-0.162132,-0.092075,0.962782,2
165.9996,-0.152124,-0.096078,0.978795,2
166.0464,-0.155126,-0.093076,0.970789,2
166.0932,-0.161131,-0.097079,0.956777,2
166.14,-0.161131,-0.095077,0.963783,2
166.1868,-0.171139,-0.088072,0.966785,2
166.2336,-0.167136,-0.090073,0.963783,2
166.2804,-0.168137,-0.088072,0.981798,2
166.3272,-0.171139,-0.099081,0.989804,2
166.374,-0.151123,-0.101082,0.955777,2
166.4208,-0.151123,-0.096078,0.975793,2
166.4676,-0.152124,-0.094076,0.988803,2
166.5144,-0.157128,-0.090073,0.961781,2
166.5612,-0.163133,-0.095077,0.974792,2
166.608,-0.161131,-0.091074,0.967786,2
166.6548,-0.165134,-0.092075,0.961781,2
166.7016,-0.167136,-0.093076,0.946769,2
166.7484,-0.157128,-0.095077,0.950773,2
166.7952,-0.167136,-0.093076,0.963783,2
166.842,-0.16013,-0.095077,0.983799,2
166.8888,-0.164133,-0.095077,0.977794,2
166.9356,-0.17214,-0.104085,0.956777,2
166.9824,-0.167136,-0.09808,0.964784,2
167.0292,-0.162132,-0.091074,0.974792,2
167.076,-0.163133,-0.096078,0.960781,2
167.1228,-0.17214,-0.09808,0.936761,2
167.1696,-0.168137,-0.090073,0.963783,2
167.2164,-0.14712,-0.093076,0.978795,2
167.2632,-0.161131,-0.091074,0.969788,2
167.31,-0.165134,-0.094076,0.94777,2
167.3568,-0.165134,-0.094076,0.977794,2
167.4036,-0.17214,-0.103084,0.94777,2
167.4504,-0.16013,-0.096078,0.960781,2
167.4972,-0.17214,-0.101082,0.938763,2
167.544,-0.164133,-0.092075,0.960781,2
167.5908,-0.144117,-0.093076,0.990805,2
167.6376,-0.151123,-0.087071,0.975793,2
167.6844,-0.165134,-0.094076,0.949772,2
167.7312,-0.169137,-0.092075,0.962782,2
167.778,-0.158128,-0.094076,0.967786,2
167.8248,-0.163133,-0.094076,0.967786,2
167.8716,-0.155126,-0.094076,0.97279,2
167.9184,-0.166135,-0.091074,0.97279,2
167.9652,-0.164133,-0.090073,0.94777,2
168.012,-0.162132,-0.090073,0.964784,2
168.0588,-0.175142,-0.093076,0.963783,2
168.1056,-0.168137,-0.094076,0.955777,2
168.1524,-0.171139,-0.094076,0.953775,2
168.1992,-0.176143,-0.094076,0.958779,2
168.246,-0.16013,-0.088072,0.967786,2
168.2928,-0.152124,-0.095077,0.975793,2
168.3396,-0.161131,-0.093076,0.966785,2
168.3864,-0.165134,-0.094076,0.961781,2
168.4332,-0.177144,-0.097079,0.964784,2
168.48,-0.165134,-0.094076,0.961781,2
168.5268,-0.159129,-0.091074,0.968787,2
168.5736,-0.168137,-0.093076,0.952774,2
168.6204,-0.179146,-0.09808,0.943767,2
168.6672,-0.173141,-0.100081,0.955777,2
168.714,-0.164133,-0.101082,0.962782,2
168.7608,-0.173141,-0.099081,0.942766,2
168.8076,-0.169137,-0.093076,0.952774,2
168.8544,-0.158128,-0.092075,0.963783,2
168.9012,-0.170138,-0.097079,0.956777,2
168.948,-0.165134,-0.093076,0.961781,2
168.9948,-0.162132,-0.095077,0.963783,2
169.0416,-0.156127,-0.095077,0.974792,2
169.0884,-0.154125,-0.090073,0.976794,2
169.1352,-0.153124,-0.088072,0.982799,2
169.182,-0.16013,-0.087071,0.969788,2
169.2288,-0.164133,-0.090073,0.950773,2
169.2756,-0.176143,-0.096078,0.950773,2
169.3224,-0.176143,-0.094076,0.951773,2
169.3692,-0.164133,-0.091074,0.968787,2
169.416,-0.159129,-0.089072,0.961781,2
169.4628,-0.144117,-0.089072,0.993808,2
169.5096,-0.168137,-0.095077,0.95978,2
169.5564,-0.167136,-0.096078,0.95978,2
169.6032,-0.151123,-0.088072,0.97279,2
169.65,-0.156127,-0.095077,0.967786,2
169.6968,-0.170138,-0.093076,0.960781,2
169.7436,-0.153124,-0.08607,0.955777,2
169.7904,-0.161131,-0.094076,0.94777,2
169.8372,-0.150122,-0.092075,0.966785,2
169.884,-0.166135,-0.092075,0.964784,2
169.9308,-0.162132,-0.092075,0.962782,2
169.9776,-0.16013,-0.092075,0.949772,2
170.0244,-0.167136,-0.096078,0.952774,2
170.0712,-0.163133,-0.092075,0.949772,2
170.118,-0.14812,-0.088072,0.973791,2
170.1648,-0.16013,-0.096078,0.951773,2
170.2116,-0.16013,-0.095077,0.965785,2
170.2584,-0.167136,-0.105085,0.928755,2
170.3052,-0.161131,-0.093076,0.951773,2
170.352,-0.165134,-0.093076,0.960781,2
170.3988,-0.16013,-0.088072,0.969788,2
170.4456,-0.163133,-0.088072,0.952774,2
170.4924,-0.159129,-0.082067,0.968787,2
170.5392,-0.162132,-0.092075,0.975793,2
170.586,-0.169137,-0.094076,0.939764,2
170.6328,-0.169137,-0.092075,0.963783,2
170.6796,-0.163133,-0.093076,0.962782,2
170.7264,-0.159129,-0.085069,0.97179,2
170.7732,-0.157128,-0.091074,0.97279,2
170.82,-0.163133,-0.096078,0.95978,2
170.8668,-0.162132,-0.094076,0.97179,2
170.9136,-0.165134,-0.094076,0.952774,2
170.9604,-0.161131,-0.09808,0.955777,2
171.0072,-0.159129,-0.094076,0.969788,2
171.054,-0.165134,-0.093076,0.952774,2
171.1008,-0.165134,-0.087071,0.962782,2
171.1476,-0.153124,-0.092075,0.983799,2
171.1944,-0.167136,-0.097079,0.952774,2
171.2412,-0.161131,-0.090073,0.966785,2
171.288,-0.164133,-0.092075,0.960781,2
171.3348,-0.166135,-0.093076,0.960781,2
171.3816,-0.161131,-0.089072,0.95978,2
171.4284,-0.156127,-0.090073,0.986802,2
171.4752,-0.149121,-0.087071,0.973791,2
171.522,-0.159129,-0.091074,0.949772,2
171.5688,-0.157128,-0.096078,0.958779,2
171.6156,-0.162132,-0.092075,0.960781,2
171.6624,-0.163133,-0.082067,0.967786,2
171.7092,-0.161131,-0.092075,0.956777,2
171.756,-0.164133,-0.092075,0.964784,2
171.8028,-0.166135,-0.093076,0.954776,2
171.8496,-0.161131,-0.089072,0.953775,2
171.8964,-0.169137,-0.094076,0.955777,2
171.9432,-0.154125,-0.092075,0.992807,2
171.99,-0.152124,-0.091074,0.988803,2
172.0368,-0.156127,-0.092075,0.97179,2
172.0836,-0.156127,-0.092075,0.979796,2
172.1304,-0.162132,-0.083067,0.974792,2
172.1772,-0.156127,-0.089072,0.966785,2
172.224,-0.162132,-0.091074,0.962782,2
172.2708,-0.163133,-0.092075,0.962782,2
172.3176,-0.165134,-0.096078,0.960781,2
172.3644,-0.170138,-0.093076,0.956777,2
172.4112,-0.17214,-0.100081,0.936761,2
172.458,-0.162132,-0.094076,0.962782,2
172.5048,-0.152124,-0.089072,0.97279,2
172.5516,-0.157128,-0.087071,0.952774,2
172.5984,-0.159129,-0.090073,0.964784,2
172.6452,-0.168137,-0.094076,0.956777,2
172.692,-0.163133,-0.091074,0.961781,2
172.7388,-0.151123,-0.08607,0.966785,2
172.7856,-0.168137,-0.091074,0.974792,2
172.8324,-0.164133,-0.091074,0.952774,2
172.8792,-0.167136,-0.092075,0.961781,2
172.926,-0.158128,-0.092075,0.970789,2
172.9728,-0.162132,-0.096078,0.949772,2
173.0196,-0.165134,-0.095077,0.955777,2
173.0664,-0.161131,-0.095077,0.962782,2
173.1132,-0.151123,-0.095077,0.969788,2
173.16,-0.164133,-0.094076,0.966785,2
173.2068,-0.165134,-0.092075,0.961781,2
173.2536,-0.156127,-0.089072,0.97179,2
173.3004,-0.157128,-0.092075,0.962782,2
173.3472,-0.17214,-0.095077,0.941765,2
173.394,-0.16013,-0.089072,0.966785,2
173.4408,-0.168137,-0.095077,0.960781,2
173.4876,-0.182148,-0.096078,0.940764,2
173.5344,-0.166135,-0.091074,0.958779,2
173.5812,-0.173141,-0.093076,0.937762,2
173.628,-0.162132,-0.091074,0.963783,2
173.6748,-0.162132,-0.088072,0.966785,2
173.7216,-0.14812,-0.089072,0.977794,2
173.7684,-0.159129,-0.090073,0.9848,2
173.8152,-0.164133,-0.094076,0.97179,2
173.862,-0.153124,-0.094076,0.969788,2
173.9088,-0.17214,-0.103084,0.958779,2
173.9556,-0.169137,-0.092075,0.944768,2
174.0024,-0.169137,-0.089072,0.966785,2
174.0492,-0.163133,-0.095077,0.958779,2
174.096,-0.159129,-0.093076,0.960781,2
174.1428,-0.163133,-0.093076,0.985801,2
